,mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max.1,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp.1,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
290,240.0,240.0,34.0,77.0,0.442,11.0,31.0,0.355,16.0,22.0,0.727,6.0,37.0,43.0,18.0,14.0,9.0,23.0,20.0,95.0,,,0.548,0.513,0.403,0.286,16.2,69.8,47.8,52.9,14.2,20.9,21.0,100.0,96.2,95.2,,,9.0,15.0,0.667,4.0,8.0,0.5,4.0,6.0,1.0,2.0,7.0,7.0,7.0,5.0,3.0,8.0,5.0,26.0,12.6,12.0,0.756,0.733,0.8,2.0,19.9,27.8,24.5,44.3,15.3,37.1,34.7,32.5,118.0,107.0,MIA,95,0,1,240.0,240.0,35.0,88.0,0.398,13.0,45.0,0.289,11.0,13.0,0.846,16.0,31.0,47.0,22.0,13.0,5.0,20.0,20.0,94.0,,,0.501,0.472,0.511,0.148,30.2,83.8,52.2,62.9,13.2,10.9,17.6,100.0,95.2,96.2,,,8.0,24.0,0.833,4.0,14.0,0.667,4.0,4.0,1.0,6.0,7.0,13.0,6.0,4.0,2.0,6.0,4.0,22.0,12.7,10.0,1.0,1.0,0.778,0.75,16.7,27.9,21.3,31.3,6.6,6.4,30.8,35.5,199.0,104.0,MIN,94,1,2025,2024-11-10,True
291,240.0,240.0,35.0,88.0,0.398,13.0,45.0,0.289,11.0,13.0,0.846,16.0,31.0,47.0,22.0,13.0,5.0,20.0,20.0,94.0,,,0.501,0.472,0.511,0.148,30.2,83.8,52.2,62.9,13.2,10.9,17.6,100.0,95.2,96.2,,,8.0,24.0,0.833,4.0,14.0,0.667,4.0,4.0,1.0,6.0,7.0,13.0,6.0,4.0,2.0,6.0,4.0,22.0,12.7,10.0,1.0,1.0,0.778,0.75,16.7,27.9,21.3,31.3,6.6,6.4,30.8,35.5,199.0,104.0,MIN,94,1,0,240.0,240.0,34.0,77.0,0.442,11.0,31.0,0.355,16.0,22.0,0.727,6.0,37.0,43.0,18.0,14.0,9.0,23.0,20.0,95.0,,,0.548,0.513,0.403,0.286,16.2,69.8,47.8,52.9,14.2,20.9,21.0,100.0,96.2,95.2,,,9.0,15.0,0.667,4.0,8.0,0.5,4.0,6.0,1.0,2.0,7.0,7.0,7.0,5.0,3.0,8.0,5.0,26.0,12.6,12.0,0.756,0.733,0.8,2.0,19.9,27.8,24.5,44.3,15.3,37.1,34.7,32.5,118.0,107.0,MIA,95,0,2025,2024-11-10,False
292,240.0,240.0,45.0,89.0,0.506,21.0,43.0,0.488,16.0,23.0,0.696,13.0,33.0,46.0,35.0,8.0,3.0,15.0,26.0,127.0,,,0.641,0.624,0.483,0.258,32.5,70.2,52.9,77.8,8.1,4.9,13.1,100.0,129.1,117.9,,,13.0,23.0,1.0,7.0,13.0,0.667,4.0,6.0,1.0,5.0,8.0,10.0,11.0,3.0,1.0,4.0,5.0,36.0,29.4,21.0,0.902,1.0,0.75,0.667,17.1,43.3,23.4,42.4,5.5,3.0,37.5,32.0,145.0,128.0,GSW,127,0,1,240.0,240.0,42.0,94.0,0.447,11.0,33.0,0.333,21.0,26.0,0.808,14.0,27.0,41.0,25.0,4.0,6.0,11.0,18.0,116.0,,,0.55,0.505,0.351,0.277,29.8,67.5,47.1,59.5,4.1,13.0,9.4,100.0,117.9,129.1,,,9.0,17.0,0.6,3.0,8.0,1.0,12.0,14.0,1.0,4.0,5.0,6.0,4.0,1.0,4.0,4.0,4.0,24.0,16.2,8.0,0.735,0.7,0.857,0.824,27.3,92.9,42.7,23.0,2.4,13.3,20.1,33.2,154.0,136.0,OKC,116,1,2025,2024-11-10,True
293,240.0,240.0,42.0,94.0,0.447,11.0,33.0,0.333,21.0,26.0,0.808,14.0,27.0,41.0,25.0,4.0,6.0,11.0,18.0,116.0,,,0.55,0.505,0.351,0.277,29.8,67.5,47.1,59.5,4.1,13.0,9.4,100.0,117.9,129.1,,,9.0,17.0,0.6,3.0,8.0,1.0,12.0,14.0,1.0,4.0,5.0,6.0,4.0,1.0,4.0,4.0,4.0,24.0,16.2,8.0,0.735,0.7,0.857,0.824,27.3,92.9,42.7,23.0,2.4,13.3,20.1,33.2,154.0,136.0,OKC,116,1,0,240.0,240.0,45.0,89.0,0.506,21.0,43.0,0.488,16.0,23.0,0.696,13.0,33.0,46.0,35.0,8.0,3.0,15.0,26.0,127.0,,,0.641,0.624,0.483,0.258,32.5,70.2,52.9,77.8,8.1,4.9,13.1,100.0,129.1,117.9,,,13.0,23.0,1.0,7.0,13.0,0.667,4.0,6.0,1.0,5.0,8.0,10.0,11.0,3.0,1.0,4.0,5.0,36.0,29.4,21.0,0.902,1.0,0.75,0.667,17.1,43.3,23.4,42.4,5.5,3.0,37.5,32.0,145.0,128.0,GSW,127,0,2025,2024-11-10,False
294,240.0,240.0,33.0,72.0,0.458,10.0,33.0,0.303,18.0,25.0,0.72,7.0,30.0,37.0,20.0,4.0,7.0,17.0,25.0,94.0,,,0.566,0.528,0.458,0.347,19.4,66.7,45.7,60.6,4.3,16.3,17.0,100.0,101.0,130.1,,,9.0,19.0,1.0,4.0,10.0,0.5,5.0,6.0,1.0,3.0,7.0,7.0,6.0,1.0,3.0,3.0,6.0,24.0,22.0,0.0,1.031,1.0,0.889,0.667,27.7,44.3,36.9,36.7,4.6,11.9,43.6,36.8,178.0,139.0,WAS,94,0,1,240.0,240.0,41.0,91.0,0.451,17.0,48.0,0.354,22.0,25.0,0.88,15.0,29.0,44.0,25.0,6.0,5.0,12.0,21.0,121.0,,,0.593,0.544,0.527,0.275,33.3,80.6,54.3,61.0,6.4,12.8,10.5,100.0,130.1,101.0,,,9.0,20.0,1.0,3.0,6.0,1.0,8.0,8.0,1.0,6.0,6.0,12.0,7.0,2.0,2.0,4.0,5.0,23.0,19.7,21.0,1.5,1.5,1.0,2.0,29.6,55.4,32.8,48.6,10.7,25.6,33.3,32.0,300.0,110.0,ORL,121,1,2025,2024-11-10,False
295,240.0,240.0,41.0,91.0,0.451,17.0,48.0,0.354,22.0,25.0,0.88,15.0,29.0,44.0,25.0,6.0,5.0,12.0,21.0,121.0,,,0.593,0.544,0.527,0.275,33.3,80.6,54.3,61.0,6.4,12.8,10.5,100.0,130.1,101.0,,,9.0,20.0,1.0,3.0,6.0,1.0,8.0,8.0,1.0,6.0,6.0,12.0,7.0,2.0,2.0,4.0,5.0,23.0,19.7,21.0,1.5,1.5,1.0,2.0,29.6,55.4,32.8,48.6,10.7,25.6,33.3,32.0,300.0,110.0,ORL,121,1,0,240.0,240.0,33.0,72.0,0.458,10.0,33.0,0.303,18.0,25.0,0.72,7.0,30.0,37.0,20.0,4.0,7.0,17.0,25.0,94.0,,,0.566,0.528,0.458,0.347,19.4,66.7,45.7,60.6,4.3,16.3,17.0,100.0,101.0,130.1,,,9.0,19.0,1.0,4.0,10.0,0.5,5.0,6.0,1.0,3.0,7.0,7.0,6.0,1.0,3.0,3.0,6.0,24.0,22.0,0.0,1.031,1.0,0.889,0.667,27.7,44.3,36.9,36.7,4.6,11.9,43.6,36.8,178.0,139.0,WAS,94,0,2025,2024-11-10,True
296,265.0,265.0,36.0,95.0,0.379,14.0,54.0,0.259,19.0,22.0,0.864,12.0,38.0,50.0,22.0,10.0,5.0,21.0,22.0,105.0,,,0.502,0.453,0.568,0.232,27.3,82.6,55.6,61.1,9.5,9.8,16.7,100.0,99.7,101.6,,,13.0,30.0,0.5,6.0,18.0,0.333,6.0,7.0,1.0,5.0,8.0,11.0,8.0,2.0,3.0,6.0,4.0,38.0,23.8,3.0,0.604,0.533,0.688,1.0,27.2,48.0,27.7,55.1,3.4,8.2,28.6,40.7,139.0,111.0,CHO,105,0,1,265.0,265.0,39.0,84.0,0.464,9.0,33.0,0.273,20.0,26.0,0.769,8.0,32.0,40.0,24.0,8.0,1.0,17.0,23.0,107.0,,,0.561,0.518,0.393,0.31,17.4,72.7,44.4,61.5,7.6,2.4,15.1,100.0,101.6,99.7,,,10.0,18.0,0.667,3.0,9.0,0.5,4.0,4.0,1.0,3.0,7.0,10.0,9.0,4.0,1.0,4.0,5.0,27.0,18.5,12.0,0.84,0.833,1.0,1.333,14.5,35.4,24.7,48.8,4.9,3.9,50.0,32.5,137.0,110.0,PHI,107,1,2025,2024-11-10,False
297,265.0,265.0,39.0,84.0,0.464,9.0,33.0,0.273,20.0,26.0,0.769,8.0,32.0,40.0,24.0,8.0,1.0,17.0,23.0,107.0,,,0.561,0.518,0.393,0.31,17.4,72.7,44.4,61.5,7.6,2.4,15.1,100.0,101.6,99.7,,,10.0,18.0,0.667,3.0,9.0,0.5,4.0,4.0,1.0,3.0,7.0,10.0,9.0,4.0,1.0,4.0,5.0,27.0,18.5,12.0,0.84,0.833,1.0,1.333,14.5,35.4,24.7,48.8,4.9,3.9,50.0,32.5,137.0,110.0,PHI,107,1,0,265.0,265.0,36.0,95.0,0.379,14.0,54.0,0.259,19.0,22.0,0.864,12.0,38.0,50.0,22.0,10.0,5.0,21.0,22.0,105.0,,,0.502,0.453,0.568,0.232,27.3,82.6,55.6,61.1,9.5,9.8,16.7,100.0,99.7,101.6,,,13.0,30.0,0.5,6.0,18.0,0.333,6.0,7.0,1.0,5.0,8.0,11.0,8.0,2.0,3.0,6.0,4.0,38.0,23.8,3.0,0.604,0.533,0.688,1.0,27.2,48.0,27.7,55.1,3.4,8.2,28.6,40.7,139.0,111.0,CHO,105,0,2025,2024-11-10,True
298,265.0,265.0,50.0,102.0,0.49,11.0,37.0,0.297,16.0,19.0,0.842,8.0,49.0,57.0,23.0,7.0,3.0,15.0,20.0,127.0,,,0.575,0.544,0.363,0.186,16.7,86.0,54.3,46.0,6.1,6.3,12.0,100.0,110.8,103.0,,,14.0,25.0,0.667,5.0,9.0,1.0,5.0,6.0,1.0,4.0,13.0,14.0,8.0,3.0,1.0,6.0,6.0,34.0,23.7,11.0,0.872,0.833,1.0,0.667,11.4,37.2,20.2,32.9,6.2,6.3,36.8,29.4,127.0,111.0,SAC,127,0,1,265.0,265.0,44.0,105.0,0.419,18.0,57.0,0.316,12.0,15.0,0.8,8.0,40.0,48.0,30.0,11.0,3.0,12.0,19.0,118.0,,,0.529,0.505,0.543,0.143,14.0,83.3,45.7,68.2,9.6,4.6,9.7,100.0,103.0,110.8,,,9.0,22.0,1.0,6.0,11.0,0.6,7.0,9.0,1.0,2.0,9.0,11.0,12.0,2.0,1.0,2.0,4.0,28.0,22.7,7.0,0.904,1.0,0.846,1.5,7.2,50.9,23.3,44.6,5.8,3.8,23.1,25.8,172.0,118.0,PHO,118,1,2025,2024-11-10,True
299,265.0,265.0,44.0,105.0,0.419,18.0,57.0,0.316,12.0,15.0,0.8,8.0,40.0,48.0,30.0,11.0,3.0,12.0,19.0,118.0,,,0.529,0.505,0.543,0.143,14.0,83.3,45.7,68.2,9.6,4.6,9.7,100.0,103.0,110.8,,,9.0,22.0,1.0,6.0,11.0,0.6,7.0,9.0,1.0,2.0,9.0,11.0,12.0,2.0,1.0,2.0,4.0,28.0,22.7,7.0,0.904,1.0,0.846,1.5,7.2,50.9,23.3,44.6,5.8,3.8,23.1,25.8,172.0,118.0,PHO,118,1,0,265.0,265.0,50.0,102.0,0.49,11.0,37.0,0.297,16.0,19.0,0.842,8.0,49.0,57.0,23.0,7.0,3.0,15.0,20.0,127.0,,,0.575,0.544,0.363,0.186,16.7,86.0,54.3,46.0,6.1,6.3,12.0,100.0,110.8,103.0,,,14.0,25.0,0.667,5.0,9.0,1.0,5.0,6.0,1.0,4.0,13.0,14.0,8.0,3.0,1.0,6.0,6.0,34.0,23.7,11.0,0.872,0.833,1.0,0.667,11.4,37.2,20.2,32.9,6.2,6.3,36.8,29.4,127.0,111.0,SAC,127,0,2025,2024-11-10,False
300,240.0,240.0,47.0,85.0,0.553,16.0,43.0,0.372,24.0,28.0,0.857,10.0,41.0,51.0,32.0,15.0,13.0,23.0,17.0,134.0,,,0.688,0.647,0.506,0.329,27.0,71.9,54.3,68.1,13.6,22.4,19.1,100.0,121.4,80.6,,,7.0,12.0,0.75,3.0,7.0,1.0,5.0,6.0,1.0,3.0,7.0,7.0,11.0,4.0,6.0,6.0,4.0,20.0,19.8,33.0,0.871,0.875,1.0,4.0,24.3,48.1,29.2,59.0,7.1,25.2,43.2,31.6,170.0,95.0,MEM,134,0,1,240.0,240.0,34.0,100.0,0.34,4.0,42.0,0.095,17.0,21.0,0.81,16.0,27.0,43.0,18.0,9.0,3.0,24.0,21.0,89.0,,,0.407,0.36,0.42,0.21,28.1,73.0,45.7,52.9,8.2,7.1,18.0,100.0,80.6,121.4,,,7.0,18.0,0.714,2.0,8.0,0.333,5.0,6.0,1.0,4.0,5.0,8.0,8.0,2.0,1.0,4.0,3.0,20.0,12.7,-6.0,0.781,0.714,0.833,0.8,21.1,57.0,22.4,48.2,6.2,10.0,44.4,47.7,140.0,129.0,POR,89,1,2025,2024-11-10,True
301,240.0,240.0,34.0,100.0,0.34,4.0,42.0,0.095,17.0,21.0,0.81,16.0,27.0,43.0,18.0,9.0,3.0,24.0,21.0,89.0,,,0.407,0.36,0.42,0.21,28.1,73.0,45.7,52.9,8.2,7.1,18.0,100.0,80.6,121.4,,,7.0,18.0,0.714,2.0,8.0,0.333,5.0,6.0,1.0,4.0,5.0,8.0,8.0,2.0,1.0,4.0,3.0,20.0,12.7,-6.0,0.781,0.714,0.833,0.8,21.1,57.0,22.4,48.2,6.2,10.0,44.4,47.7,140.0,129.0,POR,89,1,0,240.0,240.0,47.0,85.0,0.553,16.0,43.0,0.372,24.0,28.0,0.857,10.0,41.0,51.0,32.0,15.0,13.0,23.0,17.0,134.0,,,0.688,0.647,0.506,0.329,27.0,71.9,54.3,68.1,13.6,22.4,19.1,100.0,121.4,80.6,,,7.0,12.0,0.75,3.0,7.0,1.0,5.0,6.0,1.0,3.0,7.0,7.0,11.0,4.0,6.0,6.0,4.0,20.0,19.8,33.0,0.871,0.875,1.0,4.0,24.3,48.1,29.2,59.0,7.1,25.2,43.2,31.6,170.0,95.0,MEM,134,0,2025,2024-11-10,False
302,240.0,240.0,43.0,97.0,0.443,15.0,45.0,0.333,18.0,24.0,0.75,12.0,31.0,43.0,26.0,14.0,3.0,9.0,13.0,119.0,,,0.553,0.521,0.464,0.247,21.8,79.5,45.7,60.5,13.5,6.1,7.7,100.0,114.6,108.8,,,12.0,26.0,0.6,7.0,16.0,0.5,5.0,6.0,1.0,5.0,7.0,11.0,6.0,4.0,2.0,3.0,3.0,36.0,29.6,21.0,0.667,0.667,1.0,0.714,13.9,26.4,17.9,42.7,6.5,10.5,20.9,34.1,129.0,117.0,CLE,119,0,1,240.0,240.0,43.0,87.0,0.494,14.0,38.0,0.368,13.0,16.0,0.813,8.0,43.0,51.0,26.0,7.0,5.0,21.0,17.0,113.0,,,0.601,0.575,0.437,0.184,20.5,78.2,54.3,60.5,6.7,9.6,18.3,100.0,108.8,114.6,,,12.0,20.0,1.0,5.0,11.0,0.5,5.0,6.0,1.0,2.0,9.0,10.0,7.0,4.0,1.0,5.0,4.0,26.0,18.1,16.0,1.0,1.0,1.0,0.75,27.4,23.4,15.6,33.1,5.0,9.4,50.0,26.1,125.0,124.0,CHI,113,1,2025,2024-11-11,True
303,240.0,240.0,43.0,87.0,0.494,14.0,38.0,0.368,13.0,16.0,0.813,8.0,43.0,51.0,26.0,7.0,5.0,21.0,17.0,113.0,,,0.601,0.575,0.437,0.184,20.5,78.2,54.3,60.5,6.7,9.6,18.3,100.0,108.8,114.6,,,12.0,20.0,1.0,5.0,11.0,0.5,5.0,6.0,1.0,2.0,9.0,10.0,7.0,4.0,1.0,5.0,4.0,26.0,18.1,16.0,1.0,1.0,1.0,0.75,27.4,23.4,15.6,33.1,5.0,9.4,50.0,26.1,125.0,124.0,CHI,113,1,0,240.0,240.0,43.0,97.0,0.443,15.0,45.0,0.333,18.0,24.0,0.75,12.0,31.0,43.0,26.0,14.0,3.0,9.0,13.0,119.0,,,0.553,0.521,0.464,0.247,21.8,79.5,45.7,60.5,13.5,6.1,7.7,100.0,114.6,108.8,,,12.0,26.0,0.6,7.0,16.0,0.5,5.0,6.0,1.0,5.0,7.0,11.0,6.0,4.0,2.0,3.0,3.0,36.0,29.6,21.0,0.667,0.667,1.0,0.714,13.9,26.4,17.9,42.7,6.5,10.5,20.9,34.1,129.0,117.0,CLE,119,0,2025,2024-11-11,False
304,240.0,240.0,36.0,88.0,0.409,11.0,31.0,0.355,9.0,13.0,0.692,8.0,26.0,34.0,21.0,14.0,5.0,19.0,17.0,92.0,,,0.491,0.472,0.352,0.148,16.3,60.5,37.0,58.3,13.9,7.8,16.9,100.0,91.4,106.3,,,7.0,18.0,1.0,3.0,8.0,1.0,2.0,4.0,1.0,3.0,5.0,8.0,6.0,4.0,2.0,8.0,3.0,18.0,15.4,5.0,1.5,1.5,1.0,0.667,43.2,61.4,28.7,73.4,6.2,5.4,100.0,37.8,261.0,119.0,WAS,92,0,1,240.0,240.0,40.0,87.0,0.46,5.0,23.0,0.217,22.0,25.0,0.88,17.0,41.0,58.0,13.0,12.0,10.0,21.0,17.0,107.0,,,0.546,0.489,0.264,0.287,39.5,83.7,63.0,32.5,11.9,17.5,17.6,100.0,106.3,91.4,,,12.0,19.0,0.632,1.0,7.0,1.0,6.0,8.0,1.0,7.0,10.0,17.0,3.0,4.0,4.0,6.0,5.0,27.0,28.2,22.0,0.814,0.7,0.7,1.0,25.2,53.9,28.7,21.7,6.8,12.0,66.7,28.5,157.0,103.0,HOU,107,1,2025,2024-11-11,False
305,240.0,240.0,40.0,87.0,0.46,5.0,23.0,0.217,22.0,25.0,0.88,17.0,41.0,58.0,13.0,12.0,10.0,21.0,17.0,107.0,,,0.546,0.489,0.264,0.287,39.5,83.7,63.0,32.5,11.9,17.5,17.6,100.0,106.3,91.4,,,12.0,19.0,0.632,1.0,7.0,1.0,6.0,8.0,1.0,7.0,10.0,17.0,3.0,4.0,4.0,6.0,5.0,27.0,28.2,22.0,0.814,0.7,0.7,1.0,25.2,53.9,28.7,21.7,6.8,12.0,66.7,28.5,157.0,103.0,HOU,107,1,0,240.0,240.0,36.0,88.0,0.409,11.0,31.0,0.355,9.0,13.0,0.692,8.0,26.0,34.0,21.0,14.0,5.0,19.0,17.0,92.0,,,0.491,0.472,0.352,0.148,16.3,60.5,37.0,58.3,13.9,7.8,16.9,100.0,91.4,106.3,,,7.0,18.0,1.0,3.0,8.0,1.0,2.0,4.0,1.0,3.0,5.0,8.0,6.0,4.0,2.0,8.0,3.0,18.0,15.4,5.0,1.5,1.5,1.0,0.667,43.2,61.4,28.7,73.4,6.2,5.4,100.0,37.8,261.0,119.0,WAS,92,0,2025,2024-11-11,True
306,240.0,240.0,36.0,84.0,0.429,19.0,42.0,0.452,16.0,19.0,0.842,14.0,32.0,46.0,24.0,4.0,5.0,17.0,14.0,107.0,,,0.579,0.542,0.5,0.226,31.1,69.6,50.5,66.7,4.3,7.8,15.5,100.0,115.4,113.2,,,6.0,13.0,0.6,5.0,10.0,0.8,4.0,4.0,1.0,5.0,7.0,9.0,12.0,2.0,2.0,3.0,3.0,17.0,14.1,9.0,0.781,0.8,0.769,0.444,21.3,26.0,18.4,87.4,4.6,4.7,37.5,30.6,133.0,122.0,BRK,107,0,1,240.0,240.0,42.0,94.0,0.447,10.0,30.0,0.333,11.0,12.0,0.917,14.0,31.0,45.0,31.0,13.0,4.0,11.0,15.0,105.0,,,0.529,0.5,0.319,0.128,30.4,68.9,49.5,73.8,14.0,9.5,10.0,100.0,113.2,115.4,,,10.0,24.0,1.0,2.0,9.0,0.667,3.0,4.0,1.0,3.0,8.0,11.0,10.0,3.0,2.0,4.0,3.0,24.0,21.0,6.0,1.0,1.0,0.8,0.5,34.2,35.8,23.6,43.0,12.6,12.5,21.2,35.5,200.0,127.0,NOP,105,1,2025,2024-11-11,True
307,240.0,240.0,42.0,94.0,0.447,10.0,30.0,0.333,11.0,12.0,0.917,14.0,31.0,45.0,31.0,13.0,4.0,11.0,15.0,105.0,,,0.529,0.5,0.319,0.128,30.4,68.9,49.5,73.8,14.0,9.5,10.0,100.0,113.2,115.4,,,10.0,24.0,1.0,2.0,9.0,0.667,3.0,4.0,1.0,3.0,8.0,11.0,10.0,3.0,2.0,4.0,3.0,24.0,21.0,6.0,1.0,1.0,0.8,0.5,34.2,35.8,23.6,43.0,12.6,12.5,21.2,35.5,200.0,127.0,NOP,105,1,0,240.0,240.0,36.0,84.0,0.429,19.0,42.0,0.452,16.0,19.0,0.842,14.0,32.0,46.0,24.0,4.0,5.0,17.0,14.0,107.0,,,0.579,0.542,0.5,0.226,31.1,69.6,50.5,66.7,4.3,7.8,15.5,100.0,115.4,113.2,,,6.0,13.0,0.6,5.0,10.0,0.8,4.0,4.0,1.0,5.0,7.0,9.0,12.0,2.0,2.0,3.0,3.0,17.0,14.1,9.0,0.781,0.8,0.769,0.444,21.3,26.0,18.4,87.4,4.6,4.7,37.5,30.6,133.0,122.0,BRK,107,0,2025,2024-11-11,False
308,240.0,240.0,44.0,80.0,0.55,20.0,37.0,0.541,20.0,29.0,0.69,15.0,32.0,47.0,31.0,5.0,5.0,24.0,22.0,128.0,,,0.69,0.675,0.463,0.363,42.9,78.0,61.8,70.5,5.0,11.1,20.6,100.0,128.0,134.0,,,10.0,15.0,0.75,5.0,8.0,0.8,6.0,8.0,1.0,4.0,10.0,14.0,9.0,3.0,3.0,5.0,6.0,31.0,24.7,4.0,0.837,0.833,1.0,0.667,16.5,34.4,26.0,35.7,3.9,9.4,50.0,26.7,185.0,138.0,LAC,128,0,1,240.0,240.0,47.0,91.0,0.516,18.0,46.0,0.391,22.0,23.0,0.957,9.0,20.0,29.0,31.0,16.0,5.0,11.0,23.0,134.0,,,0.663,0.615,0.505,0.253,22.0,57.1,38.2,66.0,16.0,11.6,9.8,100.0,134.0,128.0,,,13.0,21.0,0.688,4.0,8.0,0.667,15.0,16.0,1.0,2.0,6.0,8.0,9.0,5.0,2.0,3.0,5.0,45.0,46.5,17.0,0.833,0.833,1.0,0.762,20.7,48.4,33.4,35.3,6.1,5.7,40.0,31.6,168.0,140.0,OKC,134,1,2025,2024-11-11,False
309,240.0,240.0,47.0,91.0,0.516,18.0,46.0,0.391,22.0,23.0,0.957,9.0,20.0,29.0,31.0,16.0,5.0,11.0,23.0,134.0,,,0.663,0.615,0.505,0.253,22.0,57.1,38.2,66.0,16.0,11.6,9.8,100.0,134.0,128.0,,,13.0,21.0,0.688,4.0,8.0,0.667,15.0,16.0,1.0,2.0,6.0,8.0,9.0,5.0,2.0,3.0,5.0,45.0,46.5,17.0,0.833,0.833,1.0,0.762,20.7,48.4,33.4,35.3,6.1,5.7,40.0,31.6,168.0,140.0,OKC,134,1,0,240.0,240.0,44.0,80.0,0.55,20.0,37.0,0.541,20.0,29.0,0.69,15.0,32.0,47.0,31.0,5.0,5.0,24.0,22.0,128.0,,,0.69,0.675,0.463,0.363,42.9,78.0,61.8,70.5,5.0,11.1,20.6,100.0,128.0,134.0,,,10.0,15.0,0.75,5.0,8.0,0.8,6.0,8.0,1.0,4.0,10.0,14.0,9.0,3.0,3.0,5.0,6.0,31.0,24.7,4.0,0.837,0.833,1.0,0.667,16.5,34.4,26.0,35.7,3.9,9.4,50.0,26.7,185.0,138.0,LAC,128,0,2025,2024-11-11,True
310,240.0,240.0,39.0,91.0,0.429,10.0,38.0,0.263,8.0,9.0,0.889,9.0,28.0,37.0,18.0,11.0,4.0,11.0,14.0,96.0,,,0.505,0.484,0.418,0.099,20.0,77.8,45.7,46.2,11.5,10.3,10.4,100.0,100.7,121.7,,,11.0,19.0,0.579,2.0,6.0,1.0,4.0,5.0,1.0,4.0,8.0,12.0,6.0,3.0,2.0,4.0,5.0,24.0,22.3,8.0,0.625,0.625,0.833,0.333,11.9,29.6,19.7,26.7,6.3,9.1,100.0,32.7,138.0,132.0,SAC,96,0,1,240.0,240.0,43.0,85.0,0.506,22.0,46.0,0.478,8.0,8.0,1.0,8.0,36.0,44.0,31.0,5.0,5.0,18.0,10.0,116.0,,,0.655,0.635,0.541,0.094,22.2,80.0,54.3,72.1,5.2,9.4,16.9,100.0,121.7,100.7,,,13.0,22.0,1.0,6.0,12.0,1.0,3.0,3.0,1.0,4.0,10.0,14.0,11.0,2.0,3.0,3.0,2.0,34.0,33.5,28.0,1.0,1.0,1.0,0.5,15.7,31.3,24.4,50.9,58.1,8.0,100.0,52.0,200.0,110.0,SAS,116,1,2025,2024-11-11,False
311,240.0,240.0,43.0,85.0,0.506,22.0,46.0,0.478,8.0,8.0,1.0,8.0,36.0,44.0,31.0,5.0,5.0,18.0,10.0,116.0,,,0.655,0.635,0.541,0.094,22.2,80.0,54.3,72.1,5.2,9.4,16.9,100.0,121.7,100.7,,,13.0,22.0,1.0,6.0,12.0,1.0,3.0,3.0,1.0,4.0,10.0,14.0,11.0,2.0,3.0,3.0,2.0,34.0,33.5,28.0,1.0,1.0,1.0,0.5,15.7,31.3,24.4,50.9,58.1,8.0,100.0,52.0,200.0,110.0,SAS,116,1,0,240.0,240.0,39.0,91.0,0.429,10.0,38.0,0.263,8.0,9.0,0.889,9.0,28.0,37.0,18.0,11.0,4.0,11.0,14.0,96.0,,,0.505,0.484,0.418,0.099,20.0,77.8,45.7,46.2,11.5,10.3,10.4,100.0,100.7,121.7,,,11.0,19.0,0.579,2.0,6.0,1.0,4.0,5.0,1.0,4.0,8.0,12.0,6.0,3.0,2.0,4.0,5.0,24.0,22.3,8.0,0.625,0.625,0.833,0.333,11.9,29.6,19.7,26.7,6.3,9.1,100.0,32.7,138.0,132.0,SAC,96,0,2025,2024-11-11,True
